ID,Age,Overall,Potential,Value,Wage,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release.Clause,Preferred.Foot,Work.Rate,Position,International.Reputation
240696,19,54,74,€150K,€1K,5'5,143lbs,50,50,50,54,53,53,53,54,54,54,54,55,50,50,50,55,47,43,43,43,47,46,39,39,39,46,48,34,37,50,42,51,38,38,52,54,71,76,58,48,65,52,36,47,44,38,30,20,53,57,47,51,46,29,38,,Right,MediumMedium,RM,1
245560,19,54,66,€120K,€1K,6'2,165lbs,54,54,54,56,55,55,55,56,56,56,56,57,55,55,55,57,50,50,50,50,50,49,46,46,46,49,50,48,41,63,40,58,47,43,59,55,62,60,57,47,54,59,57,49,58,39,38,29,51,54,53,56,39,47,44,€210K,Right,LowHigh,CM,1
241980,18,54,69,€130K,€1K,5'8,141lbs,50,50,50,51,51,51,51,51,52,52,52,53,53,53,53,53,54,55,55,55,54,54,55,55,55,54,48,40,59,58,37,60,48,45,58,59,48,51,51,52,70,52,55,45,56,35,58,55,34,42,51,48,33,54,61,€302K,Right,MediumHigh,CDM,1
241982,18,54,75,€150K,€4K,5'9,159lbs,50,50,50,54,53,53,53,54,55,55,55,55,55,55,55,55,56,56,56,56,56,55,54,54,54,55,43,41,37,57,39,55,48,49,56,55,68,67,67,54,73,55,60,58,49,47,70,52,38,53,47,56,53,52,51,€435K,Right,MediumMedium,CM,1
241471,21,54,67,€130K,€2K,6'0,154lbs,58,58,58,57,57,57,57,57,54,54,54,55,45,45,45,55,41,35,35,35,41,39,35,35,35,39,50,53,61,38,41,60,40,42,27,56,65,74,64,54,66,58,61,59,60,54,28,13,54,49,61,44,30,12,11,€361K,Right,MediumMedium,LM,1
242240,16,54,71,€130K,€1K,5'9,154lbs,50,50,50,53,53,53,53,53,54,54,54,54,53,53,53,54,47,46,46,46,47,46,41,41,41,46,34,40,48,55,32,53,31,35,52,56,65,61,60,54,68,49,55,60,35,29,49,37,52,53,41,41,20,35,34,€244K,Right,MediumMedium,CAM,1
237125,17,54,73,€140K,€1K,6'0,165lbs,55,55,55,56,55,55,55,56,55,55,55,56,50,50,50,56,44,40,40,40,44,42,35,35,35,42,48,55,38,50,50,57,49,35,54,48,72,74,76,51,77,51,35,58,59,44,34,21,54,48,45,52,16,25,25,€291K,Right,MediumMedium,ST,1
246085,23,54,58,€70K,€1K,6'2,187lbs,36,36,36,31,32,32,32,31,31,31,31,33,34,34,34,33,45,45,45,45,45,48,54,54,54,48,20,16,52,27,25,20,21,28,27,29,57,56,49,45,49,36,71,62,78,23,49,48,24,27,33,40,55,54,53,€100K,Right,MediumMedium,CB,1
245574,22,54,63,€90K,€2K,6'0,159lbs,39,39,39,40,38,38,38,40,40,40,40,42,43,43,43,42,51,51,51,51,51,53,55,55,55,53,35,21,53,47,20,35,27,25,41,39,58,54,46,52,61,28,73,60,60,24,46,52,26,32,39,35,52,57,54,€167K,Right,MediumMedium,CB,1
246090,18,54,73,€140K,€2K,5'10,150lbs,50,50,50,52,52,52,52,52,53,53,53,54,55,55,55,54,55,57,57,57,55,56,56,56,56,56,42,40,56,66,34,56,40,43,62,51,62,63,51,56,70,53,59,47,45,33,66,48,29,51,45,43,52,50,65,€326K,Left,MediumMedium,CM,1
225867,20,54,63,€110K,€2K,5'10,139lbs,54,54,54,54,55,55,55,54,53,53,53,52,47,47,47,52,41,37,37,37,41,40,35,35,35,40,33,56,53,48,41,48,32,34,34,50,67,73,64,54,81,50,75,54,34,47,34,15,55,50,58,45,35,19,18,€215K,Right,MediumMedium,ST,1
237387,19,54,71,€150K,€1K,5'9,154lbs,50,50,50,55,54,54,54,55,55,55,55,55,51,51,51,55,47,44,44,44,47,46,40,40,40,46,46,40,37,49,41,57,46,41,53,64,72,64,60,47,60,53,56,54,47,42,39,21,41,55,51,57,35,30,42,€379K,Right,MediumMedium,CAM,1
239435,19,54,65,€110K,€1K,6'1,165lbs,54,54,54,53,54,54,54,53,51,51,51,51,43,43,43,51,38,35,35,35,38,37,34,34,34,37,28,57,48,44,39,54,38,34,28,51,72,73,57,44,58,42,60,49,57,50,34,16,54,41,55,48,30,13,17,€215K,Right,MediumLow,ST,1
244299,17,54,70,€130K,€1K,5'9,137lbs,50,50,50,55,52,52,52,55,52,52,52,55,47,47,47,55,45,40,40,40,45,43,35,35,35,43,51,52,37,55,44,56,58,36,51,53,74,75,65,37,85,50,39,48,31,31,30,22,45,41,49,44,34,27,25,€309K,Right,MediumMedium,RM,1
244812,19,54,70,€130K,€1K,6'0,163lbs,46,46,46,48,47,47,47,48,49,49,49,50,50,50,50,50,54,54,54,54,54,55,56,56,56,55,43,29,48,60,30,51,36,33,49,53,62,56,57,47,60,46,55,54,63,28,54,45,32,40,48,48,54,56,60,€270K,Left,MediumMedium,CDM,1
240463,21,54,64,€110K,€3K,5'9,165lbs,53,53,53,55,54,54,54,55,56,56,56,55,55,55,55,55,50,51,51,51,50,49,48,48,48,49,46,51,45,59,37,52,46,45,55,54,68,43,68,48,69,51,64,59,58,48,59,42,54,53,40,38,32,42,45,€204K,Right,HighMedium,CM,1
241487,17,54,76,€150K,€1K,5'8,141lbs,55,55,55,55,56,56,56,55,54,54,54,52,45,45,45,52,38,35,35,35,38,37,32,32,32,37,26,58,44,49,40,55,31,27,25,54,71,69,76,52,80,51,62,45,39,50,26,17,53,46,57,45,26,19,11,€375K,Right,MediumMedium,ST,1
230737,20,54,66,€120K,€1K,6'4,154lbs,54,54,54,51,53,53,53,51,51,51,51,51,50,50,50,51,48,49,49,49,48,48,50,50,50,48,35,52,54,45,35,49,43,35,43,48,49,66,50,49,56,56,51,60,67,48,55,46,57,50,42,40,37,45,41,€174K,Right,MediumMedium,ST,1
245075,25,54,57,€90K,€1K,5'7,154lbs,47,47,47,53,49,49,49,53,50,50,50,54,48,48,48,54,57,52,52,52,57,57,54,54,54,57,59,41,39,42,25,48,28,25,38,48,75,76,73,54,80,20,63,64,64,24,46,54,52,48,31,51,55,55,51,€119K,Left,HighMedium,LM,1
241494,19,54,69,€130K,€3K,6'2,174lbs,40,40,40,39,39,39,39,39,38,38,38,41,40,40,40,41,50,49,49,49,50,51,55,55,55,51,30,21,53,44,27,40,24,22,29,35,59,62,47,53,50,36,62,64,70,24,59,51,25,27,20,49,51,52,48,€328K,Right,MediumMedium,CB,1
245847,18,54,67,€110K,€1K,6'0,150lbs,41,41,41,41,41,41,41,41,42,42,42,45,46,46,46,45,51,52,52,52,51,52,54,54,54,52,30,25,56,56,23,43,30,21,54,36,61,59,43,42,64,31,66,63,56,20,54,49,33,33,23,49,56,53,51,€223K,Right,MediumMedium,CB,1
244824,19,54,68,€130K,€1K,5'9,152lbs,39,39,39,39,38,38,38,39,39,39,39,42,43,43,43,42,52,51,51,51,52,54,55,55,55,54,41,21,52,51,17,28,34,28,42,33,62,60,56,47,71,38,67,67,56,31,47,55,31,26,39,37,56,58,48,€257K,Right,MediumMedium,CB,1
245083,20,54,60,€90K,€2K,5'7,146lbs,52,52,52,54,54,54,54,54,54,54,54,53,52,52,52,53,47,47,47,47,47,46,44,44,44,46,38,43,49,55,39,54,58,46,53,53,65,64,70,54,71,53,54,47,50,41,55,42,50,48,39,51,30,34,31,€149K,Right,MediumLow,CAM,1
244070,19,54,66,€100K,€1K,5'11,150lbs,41,41,41,48,44,44,44,48,45,45,45,49,44,44,44,49,55,49,49,49,55,55,52,52,52,55,54,23,42,53,19,52,48,25,26,50,68,67,65,47,61,28,55,52,42,21,46,49,32,30,29,37,51,56,54,€165K,Right,MediumMedium,RB,1
233832,21,54,65,€100K,€1K,6'0,159lbs,42,42,42,46,44,44,44,46,45,45,45,47,45,45,45,47,53,50,50,50,53,54,54,54,54,54,38,25,43,37,31,57,35,29,30,42,67,52,60,54,76,22,55,59,52,31,48,55,42,38,36,38,51,63,60,,Left,MediumMedium,LB,1
244328,19,54,66,€120K,€1K,5'7,143lbs,55,55,55,57,56,56,56,57,55,55,55,56,48,48,48,56,42,38,38,38,42,39,33,33,33,39,49,55,45,47,51,62,48,29,41,57,70,68,75,56,79,56,57,53,39,51,55,19,43,48,42,51,18,12,13,€210K,Left,MediumMedium,ST,1
240236,18,54,66,€110K,€1K,5'5,141lbs,52,52,52,55,54,54,54,55,55,55,55,55,54,54,54,55,53,52,52,52,53,52,49,49,49,52,46,48,42,60,37,54,51,42,55,58,63,64,68,44,74,52,77,55,41,45,40,39,48,49,45,56,41,55,52,€215K,Right,HighHigh,CM,1
227949,20,54,69,€130K,€4K,5'10,154lbs,45,45,45,47,46,46,46,47,46,46,46,47,47,47,47,47,53,52,52,52,53,54,56,56,56,54,45,28,50,42,30,53,32,32,33,49,45,47,57,53,70,32,52,50,58,31,52,59,48,40,43,43,49,62,61,€328K,Right,MediumMedium,RB,1
237677,20,54,64,€100K,€1K,5'10,141lbs,46,46,46,49,48,48,48,49,47,47,47,49,46,46,46,49,54,50,50,50,54,55,54,54,54,55,44,34,55,37,29,57,39,39,32,44,64,54,64,57,74,32,63,57,39,36,55,56,47,43,49,47,50,60,58,€175K,Left,MediumMedium,LDM,1
238705,21,54,63,€110K,€2K,6'1,176lbs,49,49,49,53,53,53,53,53,55,55,55,54,54,54,54,54,50,51,51,51,50,49,48,48,48,49,36,31,44,58,28,54,38,41,55,59,67,64,62,49,66,47,54,49,52,32,52,44,51,53,47,45,38,42,43,€242K,Right,MediumMedium,CAM,1
241267,20,54,67,€120K,€1K,5'7,146lbs,51,51,51,52,51,51,51,52,52,52,52,53,51,51,51,53,56,54,54,54,56,56,56,56,56,56,40,44,47,55,34,50,34,36,46,42,71,75,76,51,73,49,72,69,60,41,52,55,46,47,35,36,56,53,52,€237K,Right,HighMedium,CDM,1
245621,19,54,65,€110K,€1K,5'4,132lbs,49,49,49,57,54,54,54,57,55,55,55,56,50,50,50,56,47,43,43,43,47,44,38,38,38,44,50,46,27,50,42,66,64,50,46,62,71,62,76,50,90,42,65,52,41,36,28,23,42,45,43,57,42,37,23,€160K,Right,MediumLow,CAM,1
245622,18,54,65,€110K,€1K,6'0,161lbs,55,55,55,50,52,52,52,50,49,49,49,49,45,45,45,49,39,37,37,37,39,38,37,37,37,38,32,57,59,40,40,47,36,20,39,50,62,64,50,53,53,56,65,57,66,52,45,19,45,43,54,44,20,20,17,€160K,Right,MediumMedium,ST,1
236407,20,54,64,€110K,€2K,5'11,172lbs,55,55,55,51,53,53,53,51,51,51,51,50,46,46,46,50,41,40,40,40,41,41,41,41,41,41,30,55,54,48,40,48,38,32,28,46,65,65,53,50,51,53,60,62,70,48,56,25,51,49,53,42,20,28,24,€215K,Right,HighMedium,ST,1
242040,19,54,71,€140K,€1K,6'0,163lbs,56,56,56,58,57,57,57,58,57,57,57,57,54,54,54,57,54,52,52,52,54,54,52,52,52,54,49,50,48,53,43,53,49,43,50,60,73,74,63,50,79,53,55,55,59,51,43,48,55,54,47,51,58,40,45,€270K,Right,MediumMedium,CM,1
241529,19,54,68,€130K,€1K,5'9,146lbs,47,47,47,52,49,49,49,52,51,51,51,53,51,51,51,53,57,55,55,55,57,57,55,55,55,57,55,33,51,56,33,48,35,31,49,53,65,69,61,54,75,44,62,61,48,35,60,58,35,46,47,52,57,45,52,€257K,Right,MediumHigh,CDM,1
238458,19,54,67,€130K,€1K,6'2,181lbs,48,48,48,49,49,49,49,49,51,51,51,51,54,54,54,51,53,56,56,56,53,53,54,54,54,53,42,33,47,63,33,45,37,42,62,54,55,56,59,48,48,66,56,64,64,51,56,43,25,50,40,49,51,53,51,€361K,Right,MediumMedium,CM,1
244092,21,54,65,€120K,€3K,6'2,161lbs,54,54,54,53,53,53,53,53,53,53,53,54,52,52,52,54,50,49,49,49,50,49,47,47,47,49,50,49,48,61,39,49,47,35,54,46,60,62,58,46,52,53,52,58,66,42,55,42,58,47,43,48,29,40,41,€216K,Right,MediumMedium,RM,1
243071,21,54,62,€100K,€2K,5'11,141lbs,54,54,54,53,54,54,54,53,52,52,52,50,45,45,45,50,40,36,36,36,40,39,34,34,34,39,30,57,53,52,37,45,36,32,27,45,65,78,77,53,71,50,64,52,40,59,25,17,53,44,59,46,30,19,17,€235K,Right,MediumLow,ST,1
238976,21,54,66,€110K,€1K,5'10,161lbs,48,48,48,50,49,49,49,50,51,51,51,52,52,52,52,52,53,54,54,54,53,54,55,55,55,54,45,32,48,53,36,49,38,39,54,54,61,64,62,54,68,51,74,53,62,37,61,47,31,54,48,41,46,52,55,€171K,Right,MediumMedium,CDM,1
244864,19,54,70,€130K,€1K,5'9,154lbs,45,45,45,51,49,49,49,51,49,49,49,51,47,47,47,51,55,51,51,51,55,55,53,53,53,55,44,25,43,47,29,47,35,32,32,52,72,73,71,57,77,31,68,51,41,33,45,52,49,40,32,36,55,56,51,€244K,Left,MediumMedium,LWB,1
238465,19,54,71,€130K,€1K,5'10,157lbs,47,47,47,50,49,49,49,50,48,48,48,50,48,48,48,50,54,51,51,51,54,54,53,53,53,54,51,26,41,48,23,54,69,69,41,51,69,60,55,45,69,58,59,53,51,57,47,53,43,34,35,48,54,57,51,€309K,Left,MediumMedium,LB,1
231298,22,54,65,€120K,€1K,5'9,148lbs,55,55,55,56,57,57,57,56,56,56,56,54,49,49,49,54,43,40,40,40,43,41,36,36,36,41,25,56,42,49,48,57,34,30,37,56,76,75,77,46,65,49,61,56,41,52,35,29,54,53,59,54,23,19,29,€174K,Right,MediumMedium,ST,1
244356,18,54,68,€130K,€1K,5'11,170lbs,43,43,43,47,45,45,45,47,45,45,45,47,44,44,44,47,54,50,50,50,54,54,54,54,54,54,41,29,40,43,31,52,24,29,24,41,65,60,71,50,72,35,58,67,59,28,52,53,39,39,41,42,54,58,54,€289K,Left,MediumMedium,LB,1
235909,28,54,54,€70K,€3K,6'2,141lbs,54,54,54,52,52,52,52,52,50,50,50,50,43,43,43,50,39,34,34,34,39,37,34,34,34,37,34,57,53,37,39,53,31,33,29,46,68,68,60,56,73,46,65,57,61,54,33,16,48,42,56,50,19,17,17,€116K,Right,MediumLow,ST,1
245125,18,54,66,€110K,€1K,5'9,154lbs,48,48,48,52,51,51,51,52,55,55,55,54,55,55,55,54,51,52,52,52,51,50,48,48,48,50,46,35,45,70,40,49,46,43,61,54,53,61,53,48,76,46,53,49,47,31,45,38,43,59,46,60,43,43,49,€109K,Right,MediumMedium,CDM,1
235143,21,54,62,€90K,€1K,5'11,170lbs,46,46,46,50,47,47,47,50,48,48,48,52,48,48,48,52,54,51,51,51,54,55,53,53,53,55,55,28,51,46,33,51,42,34,53,53,62,74,61,46,39,30,55,55,56,29,47,45,43,37,33,41,55,52,52,€176K,Right,MediumMedium,RB,1
241543,17,54,66,€90K,€1K,5'8,128lbs,50,50,50,53,52,52,52,53,52,52,52,53,52,52,52,53,54,52,52,52,54,54,52,52,52,54,53,40,52,54,34,54,43,38,51,50,64,59,59,46,66,51,56,52,40,46,44,50,49,48,42,46,52,53,53,€158K,Right,MediumMedium,RB,1
240009,19,54,71,€140K,€1K,5'10,157lbs,47,47,47,49,49,49,49,49,51,51,51,52,54,54,54,52,53,54,54,54,53,53,50,50,50,53,33,27,44,62,32,43,35,38,61,44,66,66,76,50,72,49,71,89,50,34,52,44,50,49,45,52,44,46,45,€291K,Right,HighHigh,CM,1
243337,17,54,72,€140K,€1K,5'9,157lbs,54,54,54,53,54,54,54,53,52,52,52,51,45,45,45,51,38,35,35,35,38,37,33,33,33,37,28,59,49,47,36,48,37,29,32,50,70,70,68,56,68,49,66,54,56,46,32,14,45,50,62,47,25,11,13,€263K,Right,MediumMedium,ST,1
245385,18,54,65,€110K,€1K,5'9,148lbs,49,49,49,54,52,52,52,54,52,52,52,55,48,48,48,55,46,41,41,41,46,44,37,37,37,44,51,40,42,50,43,55,42,39,46,52,76,74,70,43,68,50,53,65,44,42,38,20,41,50,49,46,27,28,30,€231K,Right,MediumMedium,RM,1
245386,18,54,68,€140K,€1K,5'9,148lbs,51,51,51,55,54,54,54,55,55,55,55,56,54,54,54,56,52,50,50,50,52,51,46,46,46,51,46,43,43,56,47,53,48,43,55,55,68,67,69,51,73,51,55,67,45,40,46,35,45,56,49,60,37,45,42,€354K,Right,MediumMedium,CM,1
236683,19,54,74,€150K,€2K,5'9,159lbs,52,52,52,55,54,54,54,55,53,53,53,55,48,48,48,55,45,41,41,41,45,44,38,38,38,44,50,51,42,49,45,55,48,42,44,58,71,75,58,37,73,56,44,46,44,39,35,23,46,51,51,50,40,28,28,€435K,Left,HighMedium,RM,1
243343,19,54,66,€120K,€1K,5'9,159lbs,54,54,54,53,53,53,53,53,51,51,51,51,44,44,44,51,40,35,35,35,40,39,35,35,35,39,37,60,51,38,36,50,39,37,30,45,72,69,58,55,78,51,60,57,51,52,36,16,47,52,63,49,31,16,20,,Right,MediumMedium,ST,1
242064,19,54,66,€120K,€1K,5'6,137lbs,48,48,48,53,52,52,52,53,54,54,54,54,52,52,52,54,50,48,48,48,50,49,45,45,45,49,45,28,48,57,35,52,36,42,51,54,71,66,70,50,67,45,49,54,38,31,45,37,54,53,41,38,41,41,39,€174K,Right,MediumMedium,RM,1
245392,17,54,75,€150K,€1K,5'8,152lbs,48,48,48,52,52,52,52,52,54,54,54,54,52,52,52,54,48,47,47,47,48,48,44,44,44,48,46,35,40,62,41,50,53,42,59,51,70,66,54,45,79,54,56,44,45,37,39,21,41,61,47,60,43,41,49,€480K,Right,MediumMedium,CAM,1
237969,19,54,67,€110K,€1K,6'3,174lbs,42,42,42,43,42,42,42,43,44,44,44,45,46,46,46,45,52,52,52,52,52,54,55,55,55,54,31,18,52,48,25,38,48,48,44,46,66,70,56,52,30,51,70,69,65,30,53,52,21,43,18,49,51,50,50,€261K,Left,MediumHigh,CB,1
246163,19,54,69,€130K,€1K,5'7,168lbs,45,45,45,49,48,48,48,49,48,48,48,50,47,47,47,50,54,51,51,51,54,54,54,54,54,54,43,29,40,53,23,56,34,29,25,50,62,57,55,48,70,29,64,59,56,26,48,53,51,34,31,47,55,56,52,€257K,Left,MediumMedium,LB,1
235669,21,54,68,€130K,€1K,5'11,143lbs,44,44,44,50,48,48,48,50,47,47,47,50,47,47,47,50,55,51,51,51,55,55,53,53,53,55,49,27,41,42,31,58,31,28,31,48,63,53,54,55,67,31,66,61,44,30,55,51,51,40,38,34,52,58,57,€309K,Right,MediumMedium,RB,1
242582,18,54,72,€140K,€1K,5'9,154lbs,54,54,54,55,54,54,54,55,53,53,53,54,46,46,46,54,40,37,37,37,40,38,34,34,34,38,41,56,51,44,41,57,57,48,38,52,70,69,68,53,72,45,57,53,55,37,38,17,51,48,55,49,21,18,14,€263K,Right,MediumLow,ST,1
237975,19,54,64,€90K,€1K,5'9,150lbs,52,52,52,53,53,53,53,53,53,53,53,54,52,52,52,54,55,52,52,52,55,55,53,53,53,55,42,40,54,54,34,49,38,33,40,53,65,68,64,55,64,39,61,75,59,41,53,47,54,46,41,46,42,50,49,€185K,Right,MediumMedium,RB,1
238999,21,54,61,€100K,€1K,6'1,141lbs,55,55,55,55,55,55,55,55,54,54,54,55,50,50,50,55,44,41,41,41,44,43,38,38,38,43,46,53,50,52,51,52,47,43,51,50,75,75,62,47,68,51,62,55,55,47,32,22,51,51,54,51,19,30,25,€175K,Right,MediumMedium,ST,1
241304,20,54,68,€150K,€2K,5'11,141lbs,54,54,54,57,56,56,56,57,57,57,57,58,55,55,55,58,55,53,53,53,55,56,53,53,53,56,46,41,65,51,35,53,49,37,53,51,84,78,78,55,70,48,68,65,45,52,58,48,52,63,36,39,60,41,42,€416K,Right,MediumMedium,CM,1
240538,20,54,64,€110K,€2K,6'0,161lbs,54,54,54,52,53,53,53,52,51,51,51,50,44,44,44,50,37,35,35,35,37,36,33,33,33,36,28,56,48,46,38,49,36,31,28,51,65,68,65,50,63,54,56,54,61,47,29,17,49,46,59,47,15,17,13,€182K,Left,MediumMedium,ST,1
246170,18,54,72,€140K,€1K,5'9,146lbs,51,51,51,55,54,54,54,55,53,53,53,54,47,47,47,54,44,39,39,39,44,42,35,35,35,42,48,46,33,46,43,60,44,45,37,52,75,72,73,44,78,52,44,51,43,40,33,25,50,50,51,42,19,31,27,€277K,Right,MediumMedium,RM,1
244123,19,54,66,€120K,€1K,5'10,146lbs,55,55,55,59,58,58,58,59,58,58,58,58,52,52,52,58,43,40,40,40,43,40,32,32,32,40,39,55,40,55,43,64,47,42,48,62,71,67,74,54,73,46,52,58,37,45,34,19,51,50,56,46,19,15,16,€198K,Right,MediumMedium,ST,1
238237,19,54,74,€130K,€1K,5'10,154lbs,47,47,47,48,47,47,47,48,47,47,47,48,46,46,46,48,53,49,49,49,53,54,54,54,54,54,45,25,54,41,36,44,42,30,30,42,64,65,69,54,73,46,69,51,56,38,33,53,50,50,21,47,53,57,54,€293K,Right,MediumMedium,RB,1
239773,22,54,59,€90K,€2K,5'10,172lbs,54,54,54,52,52,52,52,52,50,50,50,50,42,42,42,50,37,33,33,33,37,36,32,32,32,36,31,53,52,43,41,46,32,31,28,47,82,76,68,46,74,55,60,54,64,48,27,11,47,44,62,42,20,15,10,€164K,Right,HighMedium,ST,1
239006,18,54,67,€120K,€1K,6'0,150lbs,53,53,53,54,54,54,54,54,54,54,54,56,54,54,54,56,53,52,52,52,53,52,49,49,49,52,49,43,52,58,39,51,35,40,56,52,61,61,59,54,63,55,63,66,51,42,55,43,55,51,46,43,35,42,49,€225K,Right,MediumMedium,CM,1
243103,21,54,63,€90K,€1K,5'10,163lbs,40,40,40,39,39,39,39,39,40,40,40,42,44,44,44,42,54,54,54,54,54,56,58,58,58,56,24,22,48,51,28,26,24,21,39,38,64,59,63,67,68,33,70,66,65,21,40,63,24,28,35,43,52,57,61,€212K,Right,LowHigh,CDM,1
236448,20,54,70,€130K,€3K,5'9,143lbs,54,54,54,56,55,55,55,56,54,54,54,55,51,51,51,55,55,52,52,52,55,55,51,51,51,55,54,55,40,47,47,60,48,40,42,60,55,63,74,46,78,63,33,51,46,43,39,52,47,46,51,48,52,57,56,€270K,Left,HighMedium,LB,1
238500,21,54,64,€100K,€3K,5'7,148lbs,45,45,45,48,46,46,46,48,48,48,48,48,49,49,49,48,55,55,55,55,55,55,57,57,57,55,43,31,40,54,25,43,35,31,49,55,53,67,69,51,84,44,60,48,62,31,55,52,31,38,43,49,51,62,60,,Right,LowHigh,CDM,1
231590,19,54,71,€130K,€1K,5'9,148lbs,43,43,43,48,45,45,45,48,45,45,45,49,45,45,45,49,55,49,49,49,55,55,52,52,52,55,53,26,45,42,28,50,37,29,28,48,60,55,58,51,50,27,54,67,48,27,48,53,47,34,32,38,50,54,56,€309K,Left,MediumMedium,LB,1
242854,17,54,76,€150K,€4K,5'7,143lbs,55,55,55,51,53,53,53,51,50,50,50,49,43,43,43,49,36,32,32,32,36,35,31,31,31,35,28,60,59,42,42,49,39,33,30,46,62,63,60,50,79,55,68,54,39,50,35,10,55,43,63,50,13,12,20,€435K,Right,MediumMedium,ST,1
233383,18,54,68,€130K,€1K,6'0,154lbs,34,34,34,32,31,31,31,32,31,31,31,34,34,34,34,34,46,46,46,46,46,49,55,55,55,49,26,16,49,31,17,24,19,19,26,28,55,54,42,41,54,37,70,62,77,21,50,51,19,29,31,39,54,57,55,€309K,Right,MediumMedium,CB,1
245162,19,54,66,€120K,€1K,6'1,165lbs,54,54,54,51,52,52,52,51,52,52,52,52,49,49,49,52,41,42,42,42,41,40,41,41,41,40,42,50,64,52,48,44,36,30,47,48,59,60,54,48,64,52,74,59,68,41,62,26,54,53,48,48,20,22,18,€234K,Right,MediumMedium,ST,1
242347,18,54,74,€130K,€1K,5'10,161lbs,58,58,58,58,58,58,58,58,57,57,57,58,55,55,55,58,55,55,55,55,55,55,56,56,56,55,51,48,62,58,45,62,51,49,56,61,69,68,61,49,67,59,73,55,68,50,60,52,53,43,48,58,53,43,45,€319K,Right,MediumMedium,CDM,1
235949,21,54,62,€100K,€2K,5'6,148lbs,49,49,49,55,53,53,53,55,54,54,54,54,47,47,47,54,42,37,37,37,42,39,32,32,32,39,45,37,31,52,41,58,41,37,38,62,69,74,64,55,51,38,32,35,36,35,34,16,48,43,43,43,33,15,15,,Right,HighLow,RW,1
243117,20,54,63,€110K,€2K,6'3,170lbs,55,55,55,50,52,52,52,50,51,51,51,49,45,45,45,49,36,36,36,36,36,35,36,36,36,35,29,54,56,49,36,42,37,34,25,49,62,52,59,53,48,53,62,51,72,48,28,10,54,52,58,43,30,18,11,€259K,Right,MediumMedium,ST,1
242607,17,54,68,€130K,€1K,5'10,163lbs,55,55,55,57,56,56,56,57,54,54,54,55,45,45,45,55,43,37,37,37,43,41,37,37,37,41,48,52,53,47,32,59,43,34,26,53,76,75,70,50,69,47,43,53,54,51,31,14,51,47,55,41,50,13,14,€257K,Right,MediumMedium,LM,1
246448,18,54,65,€110K,€1K,6'1,174lbs,55,55,55,51,51,51,51,51,48,48,48,50,41,41,41,50,40,36,36,36,40,39,38,38,38,39,30,50,58,40,42,52,34,20,27,51,76,80,58,40,59,52,69,67,77,44,51,20,50,31,51,47,18,15,21,€215K,Left,HighMedium,ST,1
236468,18,54,74,€140K,€1K,5'10,154lbs,50,50,50,53,52,52,52,53,54,54,54,54,54,54,54,54,51,51,51,51,51,50,47,47,47,50,43,40,46,64,48,50,56,50,59,60,55,69,55,47,67,53,56,53,46,36,43,30,37,55,56,56,41,45,47,€420K,Right,MediumLow,CAM,1
239540,19,54,69,€130K,€1K,6'3,154lbs,39,39,39,38,38,38,38,38,39,39,39,41,44,44,44,41,49,52,52,52,49,50,55,55,55,50,24,17,58,47,20,45,23,17,45,46,45,48,31,50,34,28,56,62,62,15,57,52,25,24,19,55,51,54,50,€283K,Right,LowMedium,RCB,1
240564,21,54,65,€120K,€2K,5'9,154lbs,51,51,51,55,54,54,54,55,55,55,55,55,51,51,51,55,44,42,42,42,44,42,37,37,37,42,48,48,36,52,43,64,44,44,52,57,56,60,57,51,75,58,59,44,47,33,39,21,41,56,46,52,20,30,37,,Left,MediumMedium,CAM,1
243637,18,54,74,€130K,€1K,5'10,165lbs,42,42,42,48,45,45,45,48,44,44,44,49,44,44,44,49,54,49,49,49,54,54,53,53,53,54,49,22,40,38,24,55,29,31,28,48,68,62,58,51,66,24,62,59,55,24,50,53,44,33,35,37,52,56,53,€358K,Left,MediumMedium,LB,1
229559,21,54,65,€120K,€4K,5'8,154lbs,55,55,55,56,56,56,56,56,57,57,57,56,55,55,55,56,49,49,49,49,49,48,46,46,46,48,46,48,43,68,46,50,44,45,58,51,66,61,67,51,75,63,66,52,50,52,50,21,55,54,48,54,42,40,46,€264K,Right,HighMedium,CM,1
242103,17,54,66,€90K,€1K,5'11,165lbs,46,46,46,49,47,47,47,49,47,47,47,51,48,48,48,51,54,52,52,52,54,54,52,52,52,54,46,24,46,50,32,46,30,32,47,48,70,68,56,55,64,38,60,61,60,32,55,58,46,35,38,38,43,46,48,€131K,Right,MediumMedium,RB,1
238009,20,54,65,€120K,€2K,5'10,165lbs,55,55,55,56,56,56,56,56,54,54,54,55,49,49,49,55,45,42,42,42,45,44,39,39,39,44,45,49,43,45,44,58,42,33,40,58,71,62,60,52,70,61,48,51,49,40,45,31,57,48,53,42,39,20,28,€174K,Left,MediumMedium,LW,1
